Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label,temperature,pressure,humidity,gas_resistance
1,479990353,42672,1722344742,29.004303,968.496948,27.144049,58354.226562,3,1,1,0,0,normal,,,,
2,480026197,42688,1722344742,28.962528,968.220581,26.486076,75829.382812,3,1,1,0,0,normal,,,,
3,479999824,42972,1722344742,29.075342,968.416199,26.305311,35164.835938,3,1,1,0,0,normal,,,,
0,480007249,42977,1722344742,28.900711,968.194641,27.607656,76923.078125,3,1,1,0,0,normal,,,,
4,479999071,42981,1722344742,29.086514,968.310608,26.518307,38953.132812,3,1,1,0,0,normal,,,,
5,480020830,42986,1722344742,29.031626,968.736328,27.211063,18089.316406,3,1,1,0,0,normal,,,,
6,480008288,42990,1722344742,28.77507,969.000549,27.199429,15488.867188,3,1,1,0,0,normal,,,,
7,480006511,42994,1722344742,28.975519,968.659363,26.795755,9403.467773,3,1,1,0,0,normal,,,,
2,480026197,43248,1722344743,29.609955,968.235901,26.634888,22638.839844,4,1,1,0,0,normal,,,,
1,479990353,43372,1722344743,29.682322,968.513977,27.198664,17982.580078,4,1,1,0,0,normal,,,,
3,479999824,43672,1722344743,29.709614,968.437195,26.398462,10155.505859,4,1,1,0,0,normal,,,,
0,480007249,43676,1722344743,29.545395,968.185669,27.67672,19637.925781,4,1,1,0,0,normal,,,,
4,479999071,43681,1722344743,29.775599,968.290222,26.616354,12112.036133,4,1,1,0,0,normal,,,,
5,480020830,43685,1722344743,29.682226,968.802734,27.29624,7100.066406,4,1,1,0,0,normal,,,,
6,480008288,43690,1722344743,29.48789,968.993713,27.278738,5684.846191,4,1,1,0,0,normal,,,,
7,480006511,43694,1722344743,29.6465,968.711609,26.843748,5684.846191,4,1,1,0,0,normal,,,,
2,480026197,43948,1722344743,29.851496,968.226257,26.59972,22808.267578,5,1,1,0,0,normal,,,,
1,479990353,44072,1722344743,29.930927,968.548706,27.191513,18028.169922,5,1,1,0,0,normal,,,,
3,479999824,44372,1722344744,29.953945,968.446411,26.390594,10136.205078,5,1,1,0,0,normal,,,,
0,480007249,44376,1722344744,29.768652,968.210144,27.656704,19674.146484,5,1,1,0,0,normal,,,,
4,479999071,44381,1722344744,30.020275,968.285706,26.597628,12146.517578,5,1,1,0,0,normal,,,,
5,480020830,44385,1722344744,29.915318,968.802856,27.233475,7123.775391,5,1,1,0,0,normal,,,,
6,480008288,44390,1722344744,29.722137,969.000061,27.259415,5684.846191,5,1,1,0,0,normal,,,,
7,480006511,44394,1722344744,29.868515,968.74469,26.83423,5684.846191,5,1,1,0,0,normal,,,,
1,479990353,44632,1722344744,30.03891,968.556519,27.156624,18073.990234,6,1,1,0,0,normal,,,,
2,480026197,44648,1722344744,29.973511,968.238098,26.565931,22735.345703,6,1,1,0,0,normal,,,,
3,479999824,45072,1722344744,30.077347,968.446533,26.351482,10145.84668,6,1,1,0,0,normal,,,,
0,480007249,45077,1722344744,29.879028,968.18573,27.583635,19692.308594,6,1,1,0,0,normal,,,,
4,479999071,45081,1722344744,30.145111,968.306396,26.536669,12077.750977,6,1,1,0,0,normal,,,,
5,480020830,45085,1722344744,30.038263,968.8125,27.227112,7147.643555,6,1,1,0,0,normal,,,,
6,480008288,45090,1722344744,29.840525,969.017883,27.203369,5684.846191,6,1,1,0,0,normal,,,,
7,480006511,45094,1722344744,29.977057,968.72406,26.761099,5684.846191,6,1,1,0,0,normal,,,,
1,479990353,45332,1722344745,30.516037,968.538574,27.113443,6351.727051,7,1,1,0,0,normal,,,,
2,480026197,45348,1722344745,30.419245,968.258972,26.519793,8620.689453,7,1,1,0,0,normal,,,,
3,479999824,45772,1722344745,30.543802,968.395935,26.290586,5684.846191,7,1,1,0,0,normal,,,,
0,480007249,45776,1722344745,30.323034,968.171448,27.570766,6207.56543,7,1,1,0,0,normal,,,,
4,479999071,45781,1722344745,30.634466,968.316956,26.510122,5684.846191,7,1,1,0,0,normal,,,,
5,480020830,45785,1722344745,30.5275,968.783386,27.212366,5684.846191,7,1,1,0,0,normal,,,,
6,480008288,45790,1722344745,30.309025,968.959961,27.175674,5684.846191,7,1,1,0,0,normal,,,,
7,480006511,45794,1722344745,30.445761,968.68988,26.765862,5684.846191,7,1,1,0,0,normal,,,,
1,479990353,46032,1722344745,30.754602,968.54071,27.012741,6578.947266,8,1,1,0,0,normal,,,,
2,480026197,46048,1722344745,30.640865,968.246094,26.444973,9060.022461,8,1,1,0,0,normal,,,,
0,480007249,46336,1722344746,30.526226,968.202637,27.450523,6506.709961,8,1,1,0,0,normal,,,,
3,479999824,46472,1722344746,30.778263,968.464539,26.260233,5684.846191,8,1,1,0,0,normal,,,,
4,479999071,46481,1722344746,30.874151,968.352234,26.436453,5684.846191,8,1,1,0,0,normal,,,,
5,480020830,46485,1722344746,30.765713,968.844055,27.117292,5684.846191,8,1,1,0,0,normal,,,,
6,480008288,46490,1722344746,30.540756,969.020447,27.07407,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,46494,1722344746,30.66778,968.729675,26.663578,5684.846191,8,1,1,0,0,normal,,,,
1,479990353,46743,1722344746,30.887695,968.575867,26.898069,6779.661133,9,1,1,0,0,normal,,,,
2,480026197,46759,1722344746,30.785297,968.207886,26.325977,9403.467773,9,1,1,0,0,normal,,,,
0,480007249,47055,1722344746,30.656672,968.234497,27.335308,6771.053711,9,1,1,0,0,normal,,,,
3,479999824,47194,1722344747,30.928814,968.467896,26.09296,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,47210,1722344747,31.013968,968.38147,26.294867,5684.846191,9,1,1,0,0,normal,,,,
5,480020830,47225,1722344747,30.909155,968.818787,27.003641,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,47240,1722344747,30.68433,969.034668,26.959875,5684.846191,9,1,1,0,0,normal,,,,
7,480006511,47256,1722344747,30.793591,968.690369,26.569979,5684.846191,9,1,1,0,0,normal,,,,
2,480026197,47541,1722344747,30.899841,968.212402,26.161232,9685.230469,0,1,1,0,0,normal,,,,
1,479990353,47664,1722344747,31.01828,968.585938,26.728756,6983.849609,0,1,1,0,0,normal,,,,
1,479990353,47804,1722344747,30.543661,968.5896,26.609129,65272.820312,1,1,1,0,0,normal,,,,
2,480026197,47821,1722344747,30.496439,968.296448,26.048176,87312.414062,1,1,1,0,0,normal,,,,
0,480007249,47960,1722344747,30.76203,968.215942,27.136084,7039.155273,0,1,1,0,0,normal,,,,
3,479999824,47965,1722344747,30.909069,968.445984,25.917887,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,47970,1722344747,31.008976,968.350159,26.131037,5684.846191,0,1,1,0,0,normal,,,,
5,480020830,47974,1722344747,31.024424,968.843323,26.795265,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,47979,1722344747,30.889801,968.691467,26.414095,5684.846191,0,1,1,0,0,normal,,,,
6,480008288,48118,1722344747,30.807751,969.01178,26.767607,5684.846191,0,1,1,0,0,normal,,,,
0,480007249,48240,1722344748,30.318018,968.232788,27.121923,91822.09375,1,1,1,0,0,normal,,,,
3,479999824,48245,1722344748,30.536398,968.451233,25.813025,42105.261719,1,1,1,0,0,normal,,,,
4,479999071,48250,1722344748,30.584534,968.37262,26.016102,45861.699219,1,1,1,0,0,normal,,,,
5,480020830,48254,1722344748,30.5275,968.821045,26.728195,20525.978516,1,1,1,0,0,normal,,,,
7,480006511,48262,1722344748,30.391491,968.740906,26.30386,10342.598633,1,1,1,0,0,normal,,,,
6,480008288,48398,1722344748,30.288874,969.032654,26.649681,18626.310547,1,1,1,0,0,normal,,,,
1,479990353,49204,1722344749,29.642141,968.544983,26.374872,65674.703125,2,1,1,0,0,normal,,,,
2,480026197,49224,1722344749,29.607464,968.24231,25.784323,87671.234375,2,1,1,0,0,normal,,,,
0,480007249,49640,1722344749,29.497732,968.200684,26.816231,91526.632812,2,1,1,0,0,normal,,,,
3,479999824,49648,1722344749,29.736761,968.445984,25.589211,41816.398438,2,1,1,0,0,normal,,,,
4,479999071,49652,1722344749,29.728161,968.290588,25.781315,45470.691406,2,1,1,0,0,normal,,,,
5,480020830,49657,1722344749,29.671978,968.809143,26.475836,20625.201172,2,1,1,0,0,normal,,,,
7,480006511,49662,1722344749,29.56016,968.691833,26.064932,10372.771484,2,1,1,0,0,normal,,,,
6,480008288,49800,1722344749,29.394693,969.031372,26.404718,18545.349609,2,1,1,0,0,normal,,,,
1,479990353,53404,1722344753,29.501516,968.534058,26.417984,66390.039062,3,1,1,0,0,normal,,,,
2,480026197,53424,1722344753,29.475489,968.236694,25.79034,88581.3125,3,1,1,0,0,normal,,,,
0,480007249,53700,1722344753,29.427496,968.199646,26.865023,91428.570312,3,1,1,0,0,normal,,,,
3,479999824,53848,1722344753,29.571407,968.429504,25.598097,41210.558594,3,1,1,0,0,normal,,,,
4,479999071,53853,1722344753,29.570871,968.312256,25.80167,45038.707031,3,1,1,0,0,normal,,,,
5,480020830,53857,1722344753,29.518295,968.811157,26.512407,20765.736328,3,1,1,0,0,normal,,,,
7,480006511,53864,1722344753,29.434351,968.689758,26.028049,10464.355469,3,1,1,0,0,normal,,,,
2,480026197,53984,1722344753,30.132879,968.221008,25.84119,25651.302734,4,1,1,0,0,normal,,,,
6,480008288,54001,1722344753,29.256161,969.021912,26.453579,18228.425781,3,1,1,0,0,normal,,,,
1,479990353,54104,1722344753,30.184559,968.534668,26.499071,19875.777344,4,1,1,0,0,normal,,,,
0,480007249,54400,1722344754,30.072184,968.188965,26.932991,22401.119141,4,1,1,0,0,normal,,,,
3,479999824,54548,1722344754,30.213085,968.450073,25.685253,11490.125977,4,1,1,0,0,normal,,,,
4,479999071,54553,1722344754,30.247477,968.301636,25.902899,13576.580078,4,1,1,0,0,normal,,,,
5,480020830,54557,1722344754,30.171459,968.806458,26.580412,7841.215332,4,1,1,0,0,normal,,,,
7,480006511,54565,1722344754,30.102869,968.70575,26.118153,5684.846191,4,1,1,0,0,normal,,,,
2,480026197,54684,1722344754,30.376913,968.236023,25.860146,25995.125,5,1,1,0,0,normal,,,,
6,480008288,54701,1722344754,29.943796,969.000366,26.5623,5796.05127,4,1,1,0,0,normal,,,,
1,479990353,54804,1722344754,30.430655,968.5755,26.502319,19912.880859,5,1,1,0,0,normal,,,,
0,480007249,55100,1722344754,30.297949,968.195679,26.896635,22424.667969,5,1,1,0,0,normal,,,,
3,479999824,55248,1722344755,30.44508,968.428955,25.686972,11453.114258,5,1,1,0,0,normal,,,,
4,479999071,55252,1722344755,30.487162,968.322571,25.899847,13611.229492,5,1,1,0,0,normal,,,,
5,480020830,55257,1722344755,30.391743,968.808899,26.587097,7893.438477,5,1,1,0,0,normal,,,,
7,480006511,55265,1722344755,30.322418,968.732727,26.108202,5684.846191,5,1,1,0,0,normal,,,,
2,480026197,55384,1722344755,30.496439,968.249023,25.809921,25931.927734,6,1,1,0,0,normal,,,,
6,480008288,55401,1722344755,30.180563,969.017334,26.553869,5767.844238,5,1,1,0,0,normal,,,,
1,479990353,55504,1722344755,30.543661,968.556091,26.446117,19987.507812,6,1,1,0,0,normal,,,,
0,480007249,55800,1722344755,30.400799,968.196472,26.839489,22330.775391,6,1,1,0,0,normal,,,,
3,479999824,55948,1722344755,30.57095,968.411682,25.615643,11379.800781,6,1,1,0,0,normal,,,,
4,479999071,55952,1722344755,30.614492,968.315186,25.850048,13576.580078,6,1,1,0,0,normal,,,,
5,480020830,55957,1722344755,30.512131,968.805359,26.542444,7916.873047,6,1,1,0,0,normal,,,,
7,480006511,55965,1722344755,30.428493,968.711914,26.067636,5684.846191,6,1,1,0,0,normal,,,,
2,480026197,56084,1722344755,30.927235,968.227112,25.778479,9411.764648,7,1,1,0,0,normal,,,,
6,480008288,56101,1722344755,30.303986,968.987427,26.49831,5761.613281,6,1,1,0,0,normal,,,,
1,479990353,56204,1722344756,31.020792,968.567017,26.402536,6858.122559,7,1,1,0,0,normal,,,,
0,480007249,56500,1722344756,30.834778,968.243469,26.798042,6831.767578,7,1,1,0,0,normal,,,,
3,479999824,56648,1722344756,31.042343,968.457642,25.619675,5684.846191,7,1,1,0,0,normal,,,,
4,479999071,56653,1722344756,31.103851,968.367188,25.643837,5684.846191,7,1,1,0,0,normal,,,,
5,480020830,56657,1722344756,31.009052,968.829651,26.522377,5684.846191,7,1,1,0,0,normal,,,,
6,480008288,56661,1722344756,30.792639,969.014954,26.460863,5684.846191,7,1,1,0,0,normal,,,,
7,480006511,56666,1722344756,30.904602,968.70459,26.056087,5684.846191,7,1,1,0,0,normal,,,,
1,479990353,56764,1722344756,31.241779,968.550964,26.333164,7057.785645,8,1,1,0,0,normal,,,,
2,480026197,56784,1722344756,31.161306,968.223267,25.710073,9809.932617,8,1,1,0,0,normal,,,,
0,480007249,57200,1722344757,31.045496,968.23645,26.727745,7095.34375,8,1,1,0,0,normal,,,,
3,479999824,57348,1722344757,31.274338,968.439026,25.448383,5684.846191,8,1,1,0,0,normal,,,,
4,479999071,57352,1722344757,31.34104,968.348572,25.825245,5684.846191,8,1,1,0,0,normal,,,,
5,480020830,57357,1722344757,31.242146,968.814331,26.361887,5684.846191,8,1,1,0,0,normal,,,,
6,480008288,57361,1722344757,31.021854,969.018188,26.435499,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,57365,1722344757,31.121689,968.708557,25.948143,5684.846191,8,1,1,0,0,normal,,,,
1,479990353,57475,1722344757,31.384918,968.538513,26.214146,7259.52832,9,1,1,0,0,normal,,,,
2,480026197,57495,1722344757,31.285816,968.217346,25.600681,10136.205078,9,1,1,0,0,normal,,,,
0,480007249,57911,1722344757,31.153362,968.246643,26.605585,7329.363281,9,1,1,0,0,normal,,,,
3,479999824,58070,1722344757,31.424891,968.459656,25.368128,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,58085,1722344757,31.490845,968.358887,25.646759,5684.846191,9,1,1,0,0,normal,,,,
5,480020830,58101,1722344757,31.380466,968.833191,26.329493,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,58116,1722344757,31.162909,969.024719,26.272335,5684.846191,9,1,1,0,0,normal,,,,
7,480006511,58132,1722344757,31.254902,968.7099,25.882519,5684.846191,9,1,1,0,0,normal,,,,
2,480026197,58275,1722344758,31.402853,968.215271,25.447496,10372.771484,0,1,1,0,0,normal,,,,
1,479990353,58399,1722344758,31.500437,968.54895,26.07671,7436.671875,0,1,1,0,0,normal,,,,
2,480026197,58555,1722344758,30.982016,968.271912,25.344881,99727.304688,1,1,1,0,0,normal,,,,
1,479990353,58679,1722344758,31.033346,968.618469,25.931574,72357.265625,1,1,1,0,0,normal,,,,
0,480007249,58699,1722344758,31.258722,968.252869,26.477842,7590.132812,0,1,1,0,0,normal,,,,
3,479999824,58843,1722344758,31.407612,968.445068,25.269585,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,58848,1722344758,31.475864,968.349915,25.482775,5684.846191,0,1,1,0,0,normal,,,,
0,480007249,58979,1722344758,30.834778,968.293274,26.384249,106312.289062,1,1,1,0,0,normal,,,,
5,480020830,58991,1722344758,31.521347,968.83606,26.178009,5684.846191,0,1,1,0,0,normal,,,,
6,480008288,58995,1722344758,31.283813,969.058167,26.156672,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,59000,1722344758,31.373312,968.708984,25.718025,5684.846191,0,1,1,0,0,normal,,,,
3,479999824,59123,1722344758,31.032471,968.456299,25.165346,48780.488281,1,1,1,0,0,normal,,,,
4,479999071,59127,1722344758,31.038935,968.379028,25.373213,52566.734375,1,1,1,0,0,normal,,,,
5,480020830,59271,1722344759,31.047476,968.875671,26.043159,23054.755859,1,1,1,0,0,normal,,,,
6,480008288,59276,1722344759,30.727148,969.04834,26.004139,21136.0625,1,1,1,0,0,normal,,,,
7,480006511,59280,1722344759,30.889801,968.713623,25.604574,11379.800781,1,1,1,0,0,normal,,,,
1,479990353,59939,1722344759,30.114246,968.551453,25.714127,72913.703125,2,1,1,0,0,normal,,,,
2,480026197,59955,1722344759,30.090549,968.222656,25.088417,100787.398438,2,1,1,0,0,normal,,,,
0,480007249,60379,1722344760,29.986893,968.22113,26.181675,105133.46875,2,1,1,0,0,normal,,,,
3,479999824,60523,1722344760,30.225428,968.472961,24.942717,48475.667969,2,1,1,0,0,normal,,,,
4,479999071,60527,1722344760,30.197544,968.320496,25.15761,52181.003906,2,1,1,0,0,normal,,,,
5,480020830,60671,1722344760,30.150967,968.815613,25.827353,23516.443359,2,1,1,0,0,normal,,,,
6,480008288,60676,1722344760,29.858154,969.012695,25.746822,20928.710938,2,1,1,0,0,normal,,,,
7,480006511,60680,1722344760,30.033794,968.726746,25.371157,11453.114258,2,1,1,0,0,normal,,,,
1,479990353,64139,1722344763,29.97613,968.560669,25.800608,73732.71875,3,1,1,0,0,normal,,,,
2,480026197,64155,1722344763,29.953592,968.255066,25.115698,101205.773438,3,1,1,0,0,normal,,,,
0,480007249,64439,1722344764,29.891571,968.177185,26.185045,104234.53125,3,1,1,0,0,normal,,,,
3,479999824,64723,1722344764,30.047729,968.447937,25.004557,46613.253906,3,1,1,0,0,normal,,,,
4,479999071,64727,1722344764,30.027765,968.300476,25.21489,51644.140625,3,1,1,0,0,normal,,,,
6,480008288,64735,1722344764,29.691914,968.981018,25.847639,20605.279297,3,1,1,0,0,normal,,,,
7,480006511,64739,1722344764,29.870983,968.704102,25.380322,11527.37793,3,1,1,0,0,normal,,,,
1,479990353,64839,1722344764,30.661688,968.560425,25.729504,21411.84375,4,1,1,0,0,normal,,,,
2,480026197,64855,1722344764,30.603516,968.23114,25.218864,28343.666016,4,1,1,0,0,normal,,,,
5,480020830,64871,1722344764,29.979351,968.795288,25.873343,23646.775391,3,1,1,0,0,normal,,,,
0,480007249,65139,1722344764,30.536261,968.204102,26.257416,25093.119141,4,1,1,0,0,normal,,,,
3,479999824,65423,1722344765,30.682011,968.434692,25.074041,12918.853516,4,1,1,0,0,normal,,,,
4,479999071,65427,1722344765,30.701878,968.321472,25.304083,14883.720703,4,1,1,0,0,normal,,,,
5,480020830,65432,1722344765,30.63764,968.791565,26.048841,8572.194336,4,1,1,0,0,normal,,,,
6,480008288,65436,1722344765,30.407257,968.971436,25.935715,6325.36084,4,1,1,0,0,normal,,,,
7,480006511,65440,1722344765,30.544437,968.720764,25.469696,5684.846191,4,1,1,0,0,normal,,,,
1,479990353,65539,1722344765,30.892719,968.552002,25.9314,21607.021484,5,1,1,0,0,normal,,,,
2,480026197,65555,1722344765,30.840078,968.20874,25.172235,28419.183594,5,1,1,0,0,normal,,,,
0,480007249,65839,1722344765,30.764538,968.235901,26.221136,25004.882812,5,1,1,0,0,normal,,,,
2,480026197,66115,1722344765,30.967077,968.224792,25.181919,28533.214844,6,1,1,0,0,normal,,,,
3,479999824,66123,1722344765,30.93375,968.438477,25.066235,12833.367188,5,1,1,0,0,normal,,,,
4,479999071,66127,1722344765,30.95155,968.336243,25.312382,14914.938477,5,1,1,0,0,normal,,,,
5,480020830,66132,1722344765,30.868174,968.821167,25.877769,8606.77832,5,1,1,0,0,normal,,,,
6,480008288,66136,1722344765,30.651585,969.015625,25.922226,6317.867676,5,1,1,0,0,normal,,,,
7,480006511,66140,1722344765,30.768925,968.693787,25.443682,5684.846191,5,1,1,0,0,normal,,,,
1,479990353,66239,1722344766,31.010746,968.579102,25.83778,21563.341797,6,1,1,0,0,normal,,,,
0,480007249,66539,1722344766,30.872406,968.260193,26.169928,24931.826172,6,1,1,0,0,normal,,,,
2,480026197,66815,1722344766,31.407833,968.251526,25.161667,10126.582031,7,1,1,0,0,normal,,,,
3,479999824,66823,1722344766,31.052216,968.405823,25.010609,12771.901367,6,1,1,0,0,normal,,,,
4,479999071,66827,1722344766,31.068897,968.336243,25.251026,14811.386719,6,1,1,0,0,normal,,,,
5,480020830,66832,1722344766,30.980877,968.836609,25.908182,8662.696289,6,1,1,0,0,normal,,,,
6,480008288,66836,1722344766,30.76997,969.008972,25.88805,6306.661621,6,1,1,0,0,normal,,,,
7,480006511,66840,1722344766,30.877466,968.698669,25.360079,5684.846191,6,1,1,0,0,normal,,,,
1,479990353,66939,1722344766,31.487879,968.553711,25.875097,7299.27002,7,1,1,0,0,normal,,,,
0,480007249,67239,1722344767,31.303875,968.250977,26.160534,7309.273438,7,1,1,0,0,normal,,,,
2,480026197,67515,1722344767,31.634439,968.272095,25.060316,10443.864258,8,1,1,0,0,normal,,,,
3,479999824,67523,1722344767,31.513739,968.454895,25.0026,5684.846191,7,1,1,0,0,normal,,,,
4,479999071,67527,1722344767,31.568243,968.375977,25.246002,5684.846191,7,1,1,0,0,normal,,,,
5,480020830,67531,1722344767,31.482925,968.844116,25.871817,5684.846191,7,1,1,0,0,normal,,,,
6,480008288,67536,1722344767,31.25359,969.035706,25.844398,5684.846191,7,1,1,0,0,normal,,,,
7,480006511,67540,1722344767,31.348642,968.705139,25.428799,5684.846191,7,1,1,0,0,normal,,,,
1,479990353,67639,1722344767,31.721424,968.561096,25.741701,7494.14502,8,1,1,0,0,normal,,,,
0,480007249,67939,1722344767,31.509579,968.219482,26.079,7536.504883,8,1,1,0,0,normal,,,,
2,480026197,68226,1722344768,31.766418,968.27124,24.957151,10759.918945,9,1,1,0,0,normal,,,,
3,479999824,68231,1722344768,31.755606,968.477722,24.929377,5684.846191,8,1,1,0,0,normal,,,,
4,479999071,68235,1722344768,31.800442,968.364441,25.160929,5684.846191,8,1,1,0,0,normal,,,,
5,480020830,68240,1722344768,31.716019,968.840759,25.81978,5684.846191,8,1,1,0,0,normal,,,,
6,480008288,68244,1722344768,31.477768,969.032715,25.785892,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,68248,1722344768,31.565729,968.716248,25.34807,5684.846191,8,1,1,0,0,normal,,,,
1,479990353,68350,1722344768,31.849497,968.566589,25.621758,7705.273438,9,1,1,0,0,normal,,,,
0,480007249,68661,1722344768,31.635006,968.232239,25.958561,7801.072754,9,1,1,0,0,normal,,,,
3,479999824,68956,1722344768,31.901224,968.479675,24.746511,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,68971,1722344768,31.94775,968.321289,25.047695,5684.846191,9,1,1,0,0,normal,,,,
5,480020830,68986,1722344768,31.85434,968.850464,25.717066,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,69002,1722344768,31.626379,969.048401,25.667187,5684.846191,9,1,1,0,0,normal,,,,
7,480006511,69017,1722344768,31.708811,968.750549,25.256231,5684.846191,9,1,1,0,0,normal,,,,
2,480026197,69022,1722344768,31.883457,968.26178,24.842102,11095.700195,0,1,1,0,0,normal,,,,
1,479990353,69301,1722344769,31.972549,968.562317,25.420364,7881.773438,0,1,1,0,0,normal,,,,
